Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
138619.64,132.61,5.768239,-0.488933,1.167247,-0.359949,1.175796,13.992774,0.691087,-0.426172,-5.885503,1.135086,-3.843069,-0.89032,6.02968,1.523343,-4.736214,1.465391,-10.551816,-0.964451,-0.171995,0.557006,-0.915019,0.745932,-3.022201,-0.578982,-1.085364,-2.930875,-7.076306,-0.605085,0
27032.32,51.38,0.567288,0.612352,0.145006,1.175441,0.132063,-4.687198,-0.01434,-2.0557,-0.654844,0.064526,-0.092403,-1.400336,-2.500462,-1.064418,-5.004123,-0.228091,7.437499,1.596655,-0.070834,-3.301779,-2.10656,-1.424746,-1.777412,0.594756,5.581059,0.470718,1.390049,2.490736,0
89909.17,72.49,-5.033437,0.42264,-0.268953,1.834,-4.701294,1.644322,-3.75263,-1.231884,0.377261,0.939333,-0.242195,-3.109702,-0.488011,0.202365,-3.292927,-1.758458,7.793318,-1.380245,-0.351751,-1.314468,0.703389,1.789884,1.685339,2.697341,2.756619,1.084096,-0.180156,-0.434146,0
59502.37,5.2,3.329663,2.252027,0.300287,-0.283016,1.926209,-21.390706,15.103669,-0.031462,1.62962,-1.841281,0.579634,-5.895551,2.046232,5.130002,-1.187958,-11.023592,-7.100346,0.936058,0.799519,-3.319591,-1.40434,-1.059598,1.335514,1.614092,-3.69851,-1.22015,-3.661031,-11.571054,1
60284.44,128.48,12.022051,0.855028,-0.641449,0.143399,-0.056964,1.660353,1.387571,-1.096296,0.21798,0.206314,-1.204654,2.138229,-2.83327,-4.982995,0.029458,2.462602,10.223237,2.955695,-0.214058,-4.893032,1.667658,-1.603998,-5.267158,3.332409,0.229511,5.072463,-2.953609,1.010082,0
57871.69,25.59,-5.055497,1.614133,0.555856,-0.06637,-1.141977,-7.238818,-2.001899,0.05009,-2.234516,-3.138397,-2.061019,-0.204122,3.472069,2.310677,-4.166317,0.305695,0.401312,-1.61925,0.323394,2.526377,-1.839951,-1.306679,-0.470039,-1.667661,14.662106,-4.780368,5.98939,-2.262933,0
105705.34,38.27,5.259293,3.921503,-0.918694,1.095936,-2.155106,-20.084614,-0.379509,1.092501,-1.118861,-4.279239,4.943307,1.75773,-1.589109,1.608604,0.644472,-5.399019,6.391007,2.166946,0.604533,-3.305265,-2.592202,0.63902,7.484892,2.436839,-4.82711,-2.160753,-1.359747,3.50374,0
108681.32,39.61,3.646749,-2.473664,0.617621,-0.327008,-3.55871,5.096784,-11.282546,0.478591,-5.643731,0.488199,-1.160161,0.117189,-0.531204,4.362239,-1.03779,-4.677521,6.260241,0.430751,-2.017289,-1.363484,2.547046,-0.490094,0.648093,4.3174,-4.962077,-0.66626,-2.957695,1.000044,0
96492.25,114.81,3.733846,-3.178112,-1.463394,0.412254,-0.474197,1.481112,-5.643021,1.812141,1.119327,1.166559,1.902293,3.684071,-2.899002,-0.252517,0.188608,-1.075068,6.418567,0.289152,-0.946784,-0.987981,1.528397,0.376657,-1.601648,2.316978,-2.254091,3.688597,0.692768,1.364037,0
167601.21,36.36,-12.078476,-4.169596,0.644955,-0.637568,-0.91051,-2.657021,-6.342079,-0.241301,-1.568708,-2.553857,1.709884,-0.518354,-2.422935,-4.213421,-1.36077,-1.420212,9.569231,2.685119,1.793465,-3.553594,-5.136338,-1.032814,4.424206,2.780496,-4.461533,5.381929,1.087154,-3.104828,0
112256.56,15.86,-9.839248,-0.804655,0.864307,-1.209123,-0.942149,3.633577,-0.247807,1.093907,2.013078,0.861072,-2.19631,0.646788,-2.72463,0.951993,-3.280773,-1.276136,-0.027651,-2.966395,0.777795,0.949772,2.728741,0.359692,0.165817,-0.736874,8.746215,1.497736,2.106845,-2.902333,0
69267.12,128.76,-10.631639,-4.607863,-0.903749,0.274902,-0.596101,6.200903,6.015684,1.172604,2.150818,0.614157,-1.578487,1.13148,-1.067689,2.429425,-1.582993,2.759579,-5.362638,0.577485,-0.303688,5.043978,-1.730211,1.454664,0.329141,1.254055,3.865481,0.1,0.515419,-2.018398,0
12573.45,87.73,-4.389871,2.096313,0.474691,-0.324302,2.027808,-7.746949,3.542215,-0.69268,4.068015,-3.449955,1.854882,2.137915,-0.911583,1.328189,-4.312445,-7.106069,-5.161628,-4.854449,-0.235788,-5.754617,-0.3288,0.075498,4.619497,1.603971,-3.299184,0.808871,-6.527583,-3.696876,0
5794.4,16.68,8.820732,4.936591,-0.513274,-1.545804,-3.034196,-16.538008,8.38466,0.539791,-0.357446,-0.140279,4.275897,-2.102524,4.629976,1.225062,3.116213,1.442784,-1.74863,3.952485,-1.499596,-1.134443,-3.82849,0.129776,2.447672,0.438976,6.520202,-4.461734,-0.079812,-3.27982,0
153310.36,20.46,-0.594782,0.141423,-0.196782,-1.532182,4.497201,2.249874,13.747951,-0.006665,1.921535,2.691678,-2.22421,-4.179263,-1.807168,-3.342318,1.710763,3.363374,-6.720794,3.183285,-1.588084,-4.07675,3.515291,0.015984,0.555886,-1.795876,-4.745329,-0.066298,-5.180686,0.828589,0
61646.97,177.34,10.907166,-2.257509,-0.109139,-0.330585,-2.887643,-8.539892,-5.291064,0.151608,-2.154937,-0.066537,5.153792,1.817509,-2.606339,2.766605,4.205249,-5.344997,6.088994,-1.735331,0.539043,0.788666,3.005547,2.466588,-1.033972,4.896421,-1.440705,-5.756251,1.322082,0.562991,0
59848.59,29.0,5.160273,-0.474775,-1.236382,0.62492,-0.223004,-1.962808,4.147462,0.207528,0.148907,-0.280613,0.653247,2.952622,-3.073853,-1.26533,3.41268,1.887668,9.544966,5.273841,0.029184,1.243661,5.325786,-1.255198,-0.42196,2.820782,-3.83709,5.331042,-0.343027,-1.04932,0
143531.03,26.76,-9.055077,2.35445,-1.29815,-1.120459,0.16439,-12.325601,11.020427,1.323009,2.185027,-0.86147,-0.636684,-3.710085,1.451537,3.663774,-1.212806,-1.683935,-7.825605,-0.475963,-1.912678,1.294389,-2.054179,0.115292,6.497644,4.146584,-0.502388,-2.980054,-0.334203,-2.229354,0
148001.44,68.17,-10.322174,-3.944139,1.947891,0.06986,1.137946,3.126728,11.303781,1.544797,4.563669,1.767455,-3.381827,1.922674,-4.837135,0.00967,-3.327563,1.811224,-4.361607,2.646809,0.696042,1.557559,1.187205,1.138639,-0.789489,1.194699,7.168826,-1.222679,0.465001,0.063098,0
3177.91,43.0,3.443852,0.745438,0.794116,0.519733,1.229417,5.149627,-2.127604,1.082957,-3.565812,2.440591,-2.399833,1.821558,0.292343,-1.093821,2.270866,0.839187,0.197731,0.074712,1.144205,-0.220353,0.654743,-1.244362,-1.46427,4.177157,-2.984411,0.07791,-1.966636,1.470747,0
161767.54,51.14,-5.764751,1.287539,1.006336,1.603369,-0.25874,-5.935308,7.793168,-0.476224,2.16465,-1.160963,1.273551,-0.445192,-1.237099,0.623854,-3.829693,-1.447404,-3.29745,-4.66371,-0.233843,-0.777912,1.051499,-1.195353,4.612757,2.49303,4.243745,-1.254991,-2.096011,-1.937891,0
77312.86,100.81,-3.507412,-1.589173,-1.394479,-0.143321,1.869431,-4.862456,-4.427262,-0.001308,1.229828,-1.338916,3.56772,0.189885,-3.976433,5.193685,0.103589,-6.992208,-0.389031,-0.506318,0.994693,0.513261,-5.367056,-0.852928,2.061759,3.449555,-14.098551,2.432654,-0.473961,1.348004,0
20694.9,194.21,-9.161584,-5.55904,-0.069334,0.694546,-2.771252,9.336542,9.049916,1.371952,1.101969,2.313086,-0.816398,-2.026305,-1.93331,5.63665,-0.969374,4.447215,-2.106929,2.379315,-0.506887,7.841877,2.410059,1.195406,-1.754641,0.618547,8.056508,-3.900708,1.707205,-2.117741,0
151485.74,46.15,7.143907,5.755233,-0.240732,0.32997,-4.531597,-9.426262,-4.598352,0.896601,-1.676042,1.116028,0.500603,-1.489169,4.057675,1.01968,1.945048,-1.346923,4.457623,-2.284371,0.676428,-2.586342,2.435724,0.252192,1.143944,1.914701,9.4063,-3.863242,1.973615,-1.570417,0
127532.21,113.5,-5.139361,2.307986,-0.315972,-1.195257,1.633592,-14.77347,4.673249,0.208227,-0.021688,-2.499575,1.804844,1.2891,0.352903,0.783197,-0.372548,-3.067964,0.775498,4.272526,0.440944,-0.657678,-3.695969,-0.460059,5.32352,2.909349,-3.962836,1.014348,0.369362,-2.438005,0
7045.94,118.07,-1.638065,-3.567882,-0.309284,1.822073,1.266103,-14.368791,2.880507,0.807661,-3.21399,-2.837551,2.078621,0.018052,0.249025,0.250684,1.027068,-3.05306,-3.408989,1.882331,-1.305462,-1.922735,-1.261479,0.432443,6.866206,5.506184,-6.338968,-4.418166,-0.423725,-1.569686,0
163892.73,42.29,0.668726,-0.589261,-1.081188,-1.770652,-0.222083,4.441584,-0.715034,-1.038378,-3.183413,2.866034,2.610429,0.228512,-2.902088,4.010943,-1.935827,2.370455,5.7025,1.098681,-1.836983,-1.890943,0.094427,-0.71952,-0.840888,2.669116,5.112307,2.950394,-1.101284,-2.20362,0
9741.69,32.14,5.630214,3.660539,-0.508615,0.653597,-0.057279,-6.291511,-2.774255,-0.847734,-3.855718,-0.869661,-1.116593,0.948306,1.494761,7.900316,-3.825895,-4.991321,-3.083249,0.991561,0.95459,-4.601858,0.532412,0.671478,4.395249,2.7177,-2.644034,-1.990124,-4.867411,1.462744,0
68803.55,31.01,-0.122277,2.662065,0.375782,0.440051,0.835524,-0.160333,1.896699,-0.913049,0.121378,2.163103,-1.092512,0.068592,-2.754099,1.757567,-1.11271,0.341943,7.36833,4.731126,0.29523,-1.141934,-1.569958,-1.960845,-2.77656,0.543447,1.291439,-0.035201,-0.978222,4.916331,0
3567.54,455.91,18.226679,10.812962,-0.671374,-0.713799,-0.757704,-7.176934,-8.511665,0.538229,-1.167295,0.747404,3.350563,-2.726582,2.73298,3.531108,1.033306,-2.734076,-3.936789,-3.215689,0.205655,-4.395268,-1.140377,1.425406,0.953229,6.95834,2.884206,-5.113023,-1.162487,-1.894456,1
102172.4,31.55,-5.392414,-1.712322,1.404791,0.945214,-0.277659,9.899729,-0.707417,1.31317,-1.728063,4.029962,-2.351587,0.657748,-1.33292,1.511274,-1.050676,1.098772,-1.778162,-0.126858,-0.327369,2.434079,1.30414,-0.198027,-2.7473,-0.429062,7.710619,-0.9069,1.046246,-1.415306,0
126075.95,230.74,-8.148627,3.741629,-1.931061,0.88995,-2.39429,-6.23387,6.020571,-0.334546,0.254883,0.388712,-2.324752,-5.505596,3.433739,3.068958,-2.99026,0.912724,-2.683555,-1.32567,-0.59549,-1.222047,0.872254,1.453884,6.326194,3.666827,4.876803,-2.321268,-0.432467,-2.087981,0
106828.08,221.59,1.693325,-1.519029,-0.672031,-1.242532,-0.08061,-12.595171,-0.008902,-0.012549,-1.741143,-1.245538,3.306545,-1.10665,-0.292003,1.317572,0.154365,-0.920622,4.436004,1.675404,0.010052,-2.412882,-0.470856,-0.336858,2.795157,5.268745,-0.412079,-1.870142,2.71315,-1.872041,0
44572.31,107.76,2.998663,-0.250786,-0.597265,1.058106,-1.207579,0.812731,3.500007,1.814926,-0.067895,2.095282,0.190133,-1.03657,-4.188672,1.911349,-1.00874,3.265874,6.081399,2.288678,1.744168,-3.150636,-0.4326,0.35484,-1.22964,4.380924,3.875439,0.138842,-1.258486,2.786659,0
85772.09,33.52,8.246979,0.126214,-1.838108,-0.458767,1.104578,6.596572,-5.781169,-1.180964,-1.013762,0.624243,-0.204477,1.49142,-4.156906,0.219967,0.040492,0.452134,9.757035,-0.073754,-1.187406,-1.549174,-0.031758,-0.384223,-8.199043,1.819214,0.287267,1.558178,0.363806,3.034756,0
132881.03,87.94,-0.869569,-6.224211,0.816985,0.94526,-3.251587,6.278926,3.264505,-0.21071,-0.247235,3.559768,3.283846,0.122735,-1.402218,1.186041,-1.541045,2.083367,5.923795,1.638782,0.813841,0.955408,6.467262,0.15464,2.121109,3.857782,-0.0534,3.855579,-3.21666,-3.420635,0
21956.06,148.05,0.204577,-1.655731,0.388959,0.66194,-0.92114,0.469882,0.143171,-0.088832,0.78047,-1.552547,0.171395,-0.588922,-1.740525,2.808222,-0.722046,1.638304,6.728264,3.634248,0.893004,-0.16892,0.905917,-0.782943,-0.416772,-0.325489,-1.615722,3.112622,-0.282058,0.775426,0
143461.99,87.89,6.196102,-0.762957,-1.112177,-0.113217,-0.332187,14.106908,5.15796,-1.361358,-6.591443,1.787825,-4.046431,-0.908339,2.384566,3.657414,-0.605504,-0.745355,-11.030908,5.167887,0.425409,4.56653,-0.856717,0.687041,-0.248439,-1.046376,-11.498692,-4.07706,-9.722972,4.205772,0
94958.59,117.4,1.284651,-2.159077,-0.682239,-0.504978,-2.421722,4.927252,4.050644,-0.987658,1.742433,-0.011587,-4.946613,2.603437,-4.75393,-2.159161,0.101776,2.811461,-0.576243,4.181514,-0.311265,-0.377116,-1.086681,-1.118847,-3.014691,1.236675,6.773119,2.649112,0.784416,-0.874885,0
71166.11,83.37,-8.542075,0.181936,1.772437,-1.376789,-2.599517,12.510797,-7.493162,-0.209702,-4.784629,3.18636,-4.734917,-4.587854,2.413605,4.323683,-2.630334,0.746759,-3.134845,-3.863192,-0.618454,2.591337,-1.064352,1.295508,-1.773584,-1.293363,9.558701,-3.105238,1.759622,-1.129654,0
106273.25,99.35,-4.729716,0.44353,-0.181756,-0.57584,-0.722816,0.868656,-7.920182,-0.275874,-1.877265,-2.544534,0.329293,-0.918758,1.699462,-1.495829,-0.379378,0.857337,4.988697,-2.952192,-1.06297,-0.392105,-2.885316,-0.361814,0.006949,-0.918855,2.79696,1.417457,2.7171,-1.847538,0
4201.8,123.55,-3.989116,2.787719,-0.650129,0.795404,-2.326148,4.329954,-0.541562,-0.618431,-1.794183,1.276034,-2.137972,-2.701021,1.11774,4.652512,-0.6184,-2.494507,-3.743246,-0.95864,0.545176,-0.254937,0.530683,0.811999,3.856206,1.451067,-2.899474,-0.635175,-4.410325,-0.685154,0
107189.49,64.93,10.413463,2.625488,1.180318,0.374313,0.430638,-0.87025,-7.095678,1.217167,-2.959288,-0.301532,0.306798,2.941178,-2.153662,3.053212,2.726261,-0.820034,9.714861,3.079673,-0.932161,-1.539607,1.295922,0.275664,-3.580699,1.865125,-2.687953,0.757036,0.520898,3.349041,0
56808.28,103.28,0.275077,-1.382234,-0.403901,0.783431,1.757086,0.583266,9.832528,0.169314,-0.902913,0.720418,-0.736568,-3.236289,2.95814,0.803778,-0.818754,2.427308,-10.64231,-0.076102,-0.370862,2.283144,-1.936292,0.176764,-0.928144,1.765596,0.223185,-4.802404,-1.519129,-2.174819,0
163684.55,41.21,-11.162506,-2.376858,1.516905,-0.179956,-4.588772,5.432655,-0.652302,-0.241135,-1.801523,1.369959,-0.758619,-2.531042,0.207527,5.093554,-4.747222,1.20413,4.575685,0.655105,-1.687741,4.426181,2.093221,-1.488545,0.0911,-1.347001,13.801557,2.3463,3.239453,-7.31649,0
31437.18,188.6,-1.477235,-0.370938,-0.919198,-0.060299,-0.21362,6.102498,-5.18891,0.505334,-0.817788,0.257596,-0.098338,-1.865109,1.654734,-0.53675,-4.689606,0.996986,-1.551947,-3.648595,0.509667,-5.21978,-2.553083,0.036153,-0.801023,-2.073815,5.661816,0.645981,-1.778477,-1.449649,0
122210.84,84.26,1.864746,-1.42469,0.620922,0.211971,-0.229089,-4.373606,-7.025411,-0.698032,0.161489,-0.449484,2.419051,0.654874,-1.347454,-0.354916,0.385845,-4.448292,6.49627,2.554001,-0.568145,-3.936086,-3.033568,-1.214557,-0.869527,1.466425,-5.496985,2.053481,-0.305295,-0.447122,0
7062.1,15.49,-0.968102,2.08159,1.56972,0.048018,-0.626426,-2.845112,-2.133205,-1.136389,-0.433884,-1.365675,1.489263,3.280936,-1.25672,0.700868,2.606796,-5.513955,0.164287,-5.014596,-0.433322,2.344583,2.605269,1.087318,1.764633,2.175927,-1.879694,-1.398943,-1.225357,-2.133798,0
102882.53,115.04,-3.267641,0.856729,1.312509,-0.457789,1.505759,-1.531179,0.814748,-1.864065,1.153672,-0.241403,-1.439777,3.790292,-3.544603,-2.327571,-1.973545,-0.556875,4.695502,-1.612375,-1.535865,-0.949207,0.277907,0.338574,-1.022853,3.687823,3.794241,3.954143,0.787982,-0.785217,0
128004.82,113.41,-3.848559,0.941607,-0.948832,0.98115,-1.118239,-4.551639,-3.342017,-1.333432,-2.291711,-0.706701,-0.716895,1.043275,-0.237298,2.753857,-4.592136,-2.922156,5.326763,-0.030735,-0.464913,1.415503,3.563346,0.503888,0.922348,-2.124491,9.029271,-4.219608,3.287637,1.798201,0
50915.82,2.65,0.282157,-0.924345,-0.502825,-2.859878,-2.604037,1.350181,0.745111,1.755084,-4.632221,0.144248,3.206517,-0.319078,0.315306,1.449141,-3.901044,2.426002,6.449283,4.415435,0.025246,1.559477,0.090381,-0.500991,-1.502479,-5.085451,9.954387,2.492348,5.714528,-10.292327,1
149424.03,31.66,4.453135,3.54449,2.012956,0.605686,-4.725407,11.824051,-7.807275,-1.612851,-0.76277,-0.081765,-0.057189,-1.750171,1.840925,0.513691,-0.049367,2.048402,6.673,-7.347545,1.007531,-0.145334,3.012469,-0.049605,-5.934463,-3.028784,12.572545,-0.768029,-0.328568,-3.154672,0
159299.87,261.14,9.205069,0.853728,-0.313757,0.142148,3.932179,20.141733,-8.948628,0.605932,-9.109086,0.624966,-4.346384,5.162129,6.485744,0.491758,-0.207768,-1.541056,-10.781878,0.205207,1.108198,-2.585761,-0.245892,-1.308122,-5.365876,-3.516576,-4.826641,-1.424797,-9.91379,-3.500409,0
139525.66,69.87,-11.923547,-0.937427,-0.702542,0.484577,0.639665,6.238164,1.712442,-0.32566,-0.613574,3.198457,-1.093105,0.027943,-1.957252,3.655554,-2.956325,-0.530337,-0.76751,-2.57119,0.570892,2.834709,2.617048,1.042128,-0.040186,0.728772,7.733609,-2.105641,0.520485,-1.45924,0
40996.64,164.13,-14.565202,-0.025461,-0.883055,1.124177,1.192001,23.285778,-11.901829,-0.048839,-1.887527,-0.032378,-5.237491,-3.868466,3.85322,-0.755685,0.710422,1.16404,-6.176555,-3.982336,1.037807,0.975786,-5.754221,1.63387,-2.585147,-5.309428,-5.444595,5.101626,-1.78507,-4.304116,0
135678.41,57.76,0.089215,0.491281,-0.614737,-0.200817,0.743893,-6.797892,17.649853,0.221417,2.555938,-0.651407,-0.603499,-6.180532,1.788141,2.91914,-4.836432,3.00732,-6.27138,8.390433,-0.201914,-1.296902,-4.712275,0.393952,2.207465,0.062946,-3.856983,-1.102754,-4.566313,1.122529,0
954.22,96.29,-3.91442,-1.152099,-0.156248,1.047855,3.245005,-9.549691,-2.430461,0.983906,-1.996401,-1.938935,0.653035,1.769398,0.876565,-1.222617,3.783466,-3.475872,-4.486564,-0.786066,-1.633437,0.308748,-1.927089,0.957263,4.164135,2.246635,-7.452196,-1.861551,1.665329,-0.780531,0
44717.18,52.53,8.181858,7.806112,0.596606,-0.446233,2.059407,-8.811477,6.679387,0.551097,-1.687565,-2.80236,2.575508,3.080803,4.336618,4.878883,-1.724583,-1.942438,-10.125023,-2.661113,1.168233,0.514135,-3.491734,-0.58115,0.737661,-1.385107,4.737038,-4.347306,-3.882472,-2.842248,0
167037.95,113.0,13.543405,3.380287,-0.748563,-0.905829,0.351266,1.597457,-2.107667,0.115661,-3.142919,-1.181075,-0.499534,0.73131,5.466566,4.84478,-2.573507,-0.345556,-3.790717,-1.275907,-0.217826,-2.579829,0.551581,1.499288,-4.478118,-1.23413,4.494782,-2.717225,-4.190956,-2.570558,0
31317.07,134.54,-3.556582,1.265157,-0.773276,-0.509439,-1.696883,7.547781,-1.735663,1.512456,-4.140915,1.293639,-4.648631,-6.798423,1.636284,0.165477,-2.731653,4.048482,1.686697,-0.629366,-1.743784,-0.255347,-4.421136,-0.702777,-4.177494,0.335991,8.974705,1.874459,1.538632,-3.440134,0
58405.56,12.12,1.576886,2.694538,0.078435,0.279238,0.304076,-0.41274,-6.973844,0.237348,-2.167375,-1.027294,-0.042971,1.266276,-3.713539,3.048027,-3.936255,-1.32913,8.759367,0.080398,-0.738415,-1.7912,-1.846683,-0.840813,-4.877395,-2.237179,10.072938,0.019159,3.75583,1.275388,0
68633.31,52.79,-3.901372,3.678083,0.909459,-0.663746,-0.834082,-2.507228,9.30268,-1.609502,3.099284,-2.685278,3.523153,0.986847,-1.498327,-1.102161,-5.45261,0.941065,2.61018,-1.841,-1.941418,1.218587,-4.194535,-0.616322,-1.35706,-1.950533,10.71028,0.759168,-1.138858,-3.606905,0
95393.75,208.09,2.413774,-3.773981,0.175997,0.020001,-0.739826,12.336305,-2.105815,0.674405,-2.82264,0.622669,-1.808999,1.679595,-1.98126,-0.156687,-3.517119,1.948815,1.903211,1.251198,-0.361392,-1.876784,0.54142,1.885669,-4.048477,-0.068194,4.50973,2.949394,-3.120059,-2.568629,0
170180.56,20.38,2.146796,2.479222,-2.571137,-2.339367,-3.087938,-11.407648,0.270724,-1.771755,2.195612,-0.398369,5.009634,-1.696839,1.353134,0.055943,-1.157748,-2.290821,4.405902,-1.893471,0.337401,-1.378148,-3.470684,1.327129,1.138763,2.745043,3.948096,-2.573075,1.63568,-1.011558,0
2670.9,40.21,-3.161368,0.416804,0.116877,-0.205429,1.296769,-0.146549,4.130584,-1.722229,-1.278298,-0.459043,-2.838894,-0.334048,1.435217,-3.36001,1.741406,1.357445,5.404271,2.346393,-0.359279,5.258327,1.497051,1.971351,-1.767364,2.826003,-4.325613,4.225639,0.784403,-2.150828,0
57628.66,85.56,-3.651559,2.818597,-1.820876,0.559196,-3.020655,-5.636643,-0.955297,-0.739629,-0.714586,0.192083,-4.731182,-1.396312,-0.664445,1.836947,-3.188647,-0.069656,0.611903,2.510991,2.661319,-4.237695,0.721881,1.610485,2.590308,-1.480213,13.573847,-1.585419,3.022315,-0.460021,0
123482.18,111.27,0.590001,-0.806247,-0.458632,1.935152,1.111203,3.331621,-3.67006,0.514266,-3.961316,0.536398,-0.2485,2.790956,-2.388732,0.262572,-3.307632,-0.413967,4.408231,-0.041932,0.377095,-1.029559,1.533853,-1.746729,-1.872818,0.449178,5.474554,1.266501,0.519738,-0.982928,0
56591.54,13.28,-5.53945,-1.756007,0.54777,-1.117758,-1.391936,-4.983572,4.580985,-0.180439,-1.569093,-0.100339,4.160536,0.241138,-2.205023,-0.882822,2.181421,-2.589395,-3.919097,-1.796772,-2.093108,2.682605,-4.13317,0.961716,4.974328,3.879546,-2.451962,-3.359617,-1.334996,-1.956961,0
41063.77,119.46,-5.161908,2.505789,-0.145697,-1.005731,0.324173,1.734995,-3.413898,1.239538,-2.325356,-0.003057,-2.914508,-0.871285,1.184542,0.502571,-0.098198,-2.703347,6.789171,1.336992,-1.573543,4.959673,1.284447,0.739722,-2.135628,-0.961588,-2.445165,1.405753,1.42909,0.573178,0
8886.38,83.55,-8.399252,-0.652432,-1.214065,-2.259276,-1.780554,-5.643866,0.036366,-0.373004,1.296179,-1.031571,1.978031,-2.232301,-1.023262,1.943189,-0.540252,-2.183115,4.660981,-0.865058,1.218258,0.181006,-0.257894,-0.395716,3.659835,4.009258,-1.097299,0.758692,1.395712,-3.16272,0
20229.18,70.87,-0.108912,0.550291,0.95375,0.620087,-1.547454,-8.560309,1.369322,0.097289,4.162671,-1.719985,7.294132,-0.323098,-4.991633,-0.866899,0.608415,-2.028521,5.376176,-5.003097,0.264949,-0.55747,-3.206077,-0.87041,0.091508,1.175671,3.352836,0.813507,2.362157,-1.836972,0
95761.96,55.38,2.480302,0.920756,-0.920591,1.336555,-6.373123,6.239446,1.661933,0.425983,-4.510037,2.762323,1.377508,-1.379785,0.782065,-3.063305,-0.732092,2.722987,7.458681,1.928262,-0.857476,3.616548,0.58423,0.532129,0.168376,0.644058,6.698098,-2.487339,-1.280863,1.004153,0
128916.56,17.68,-1.124261,-4.137631,0.383196,0.758389,2.497594,4.615955,-5.530008,0.952515,-1.782313,3.479127,-1.560603,3.459955,1.820977,-4.534221,0.340019,-2.473043,-0.766648,3.269036,-0.902198,-1.834388,3.190753,-0.882768,1.998368,0.566995,-10.504854,6.08783,-2.70198,-0.473395,0
46799.81,65.29,-5.45112,-1.813007,-1.615589,-1.813882,-1.044895,-16.398072,-3.805674,0.19079,3.202816,-4.894236,4.703905,-2.447146,-3.276596,1.818082,1.068325,-4.61786,11.03108,0.051583,0.922509,-3.118893,-1.296687,2.08281,4.75526,5.104588,-7.687413,2.389085,3.500471,-1.983434,0
100437.96,148.75,-7.712146,0.614418,2.19814,0.116452,-2.374009,6.570319,-6.990886,0.519131,-5.258614,3.451717,-4.666883,-0.529618,0.522594,4.294749,-4.309849,0.051487,-3.753019,-2.447308,-0.404919,-0.481618,-1.886743,-1.982626,0.249715,0.876247,15.346605,-2.596525,2.661163,-2.044044,0
67163.44,135.55,6.989805,1.602865,-0.503538,0.434161,2.246774,-10.554126,17.744974,2.368046,-0.602367,-1.443582,1.280446,-1.651836,4.867909,1.050154,0.72117,5.060606,-10.847997,0.682376,-1.094248,2.598197,-1.462292,-0.64684,-2.951545,1.650744,11.142162,-8.227285,0.572763,-6.698003,0
138225.5,80.23,-4.761793,1.540388,-0.824068,1.855264,-4.386341,-3.957937,0.106514,1.301626,0.036269,1.867838,-0.609463,-4.120632,1.264046,-0.729906,2.135844,-0.932227,-0.199496,-4.004835,-2.364728,-1.083106,3.59158,1.370402,5.165378,2.9553,4.708227,-2.379883,0.690128,-2.769513,0
