customer_id,age,gender,location,signup_date,tenure_days,plan_type,monthly_price,payment_method,logins_last_7d,logins_last_30d,logins_last_90d,avg_session_duration,total_watch_time_30d,unique_content_30d,days_since_last_login,support_tickets_30d,satisfaction_score,app_rating,social_connections,feature_adoption_rate,payment_failures_6m,plan_changes_12m,billing_disputes,auto_renew_enabled,days_until_renewal,login_frequency_trend,engagement_score,high_support_flag,payment_issue_flag,low_engagement_flag,churn_probability_true,churned,data_date
CUST_000123,18,M,Chicago,2025-02-14,304,Premium,19.99,Credit Card,2,9,27,5.0,44.8,20,1,0,2.5,4.6,9,0.76,1,0,0,1,12,0.2,0.591,0,1,0,0.703,1,2025-12-15
CUST_000124,23,F,New York,2025-08-13,124,Standard,14.99,Debit Card,2,2,6,24.0,5.9,5,52,1,2.2,2.7,4,0.26,0,2,1,0,23,0.667,0.127,0,0,1,0.786,1,2025-12-15
CUST_000125,18,M,San Antonio,2025-05-16,213,Basic,9.99,Debit Card,4,11,24,41.2,20.0,18,0,1,4.1,4.2,13,0.62,0,0,0,0,13,0.333,0.426,0,0,0,0.432,0,2025-12-15
CUST_000126,33,F,San Jose,2025-11-15,30,Premium,19.99,Credit Card,2,18,41,48.0,26.0,19,0,1,2.8,4.2,14,0.67,1,0,0,1,3,0.105,0.546,0,1,0,0.616,0,2025-12-15
CUST_000127,21,F,San Diego,2025-01-09,340,Standard,14.99,Debit Card,1,7,14,11.6,31.3,22,1,1,3.1,4.7,7,0.38,0,2,0,1,11,0.125,0.422,0,0,0,0.611,0,2025-12-15
CUST_000128,35,M,Chicago,2025-01-28,321,Basic,9.99,Credit Card,1,2,15,18.5,14.6,17,0,0,2.8,2.9,10,0.7,0,1,0,1,26,0.333,0.316,0,0,1,0.622,0,2025-12-15
CUST_000129,18,M,Chicago,2025-05-17,212,Premium,19.99,Credit Card,0,3,3,15.1,19.5,7,3,3,1.5,2.3,6,0.21,0,0,1,0,17,0.0,0.217,1,0,1,0.634,0,2025-12-15
CUST_000130,35,M,Philadelphia,2024-09-25,446,Premium,19.99,PayPal,1,4,15,6.3,42.9,19,2,1,1.9,3.8,11,0.57,0,0,0,1,13,0.2,0.487,0,0,1,0.605,0,2025-12-15
CUST_000131,30,F,Los Angeles,2025-11-15,30,Standard,14.99,PayPal,2,13,49,38.0,8.2,23,0,1,4.6,4.4,9,0.49,1,2,0,1,20,0.143,0.369,0,1,0,0.618,0,2025-12-15
CUST_000132,53,M,Philadelphia,2025-10-29,47,Basic,9.99,Bank Transfer,2,14,28,5.0,43.8,20,1,0,3.0,3.9,12,0.27,0,0,0,1,15,0.133,0.537,0,0,0,0.509,0,2025-12-15
CUST_000133,51,F,Phoenix,2025-09-25,81,Premium,19.99,PayPal,3,3,12,13.1,31.6,6,0,2,3.0,2.4,3,0.23,0,1,1,1,30,0.75,0.29,0,0,1,0.561,0,2025-12-15
CUST_000134,44,F,San Antonio,2025-11-14,31,Basic,9.99,PayPal,2,14,46,5.0,22.7,16,0,1,4.3,4.0,20,0.22,0,0,0,1,3,0.133,0.384,0,0,0,0.42,0,2025-12-15
CUST_000135,31,Other,Dallas,2025-02-15,303,Standard,14.99,Credit Card,1,3,20,84.0,3.3,12,1,0,3.2,4.7,11,0.29,0,0,0,0,11,0.25,0.156,0,0,1,0.698,1,2025-12-15
CUST_000136,58,F,Dallas,2025-04-05,254,Basic,9.99,PayPal,3,6,19,33.0,16.5,28,3,0,5.0,4.2,7,0.54,0,0,0,1,7,0.429,0.379,0,0,0,0.493,0,2025-12-15
CUST_000137,18,M,New York,2025-03-23,267,Premium,19.99,Credit Card,1,2,28,9.7,10.8,11,0,1,2.7,4.0,10,0.36,0,0,0,1,28,0.333,0.201,0,0,1,0.742,1,2025-12-15
CUST_000138,18,F,San Antonio,2025-10-15,61,Premium,19.99,Credit Card,3,11,36,34.0,26.8,17,1,0,4.4,5.0,13,0.23,0,0,0,1,21,0.25,0.385,0,0,0,0.416,0,2025-12-15
CUST_000139,33,F,Chicago,2025-04-01,258,Standard,14.99,Debit Card,1,8,22,14.8,29.4,19,0,0,5.0,3.9,7,0.43,0,0,0,1,10,0.111,0.418,0,0,0,0.527,0,2025-12-15
CUST_000140,62,F,Houston,2025-11-15,30,Basic,9.99,Debit Card,1,10,57,46.4,19.9,26,0,0,3.6,4.4,4,0.2,0,0,0,1,9,0.091,0.363,0,0,0,0.534,0,2025-12-15
CUST_000141,32,M,Los Angeles,2025-11-15,30,Standard,14.99,Credit Card,1,10,32,56.3,35.5,14,2,0,3.5,2.7,18,0.4,0,1,0,1,17,0.091,0.449,0,0,0,0.585,0,2025-12-15
CUST_000142,32,M,New York,2025-07-11,157,Standard,14.99,Debit Card,0,16,24,22.6,17.2,21,0,0,4.0,3.6,11,0.62,1,1,0,1,6,0.0,0.471,0,1,0,0.674,0,2025-12-15
CUST_000143,18,M,San Jose,2025-11-15,30,Basic,9.99,Debit Card,3,11,50,14.8,9.8,31,0,0,4.0,2.0,9,0.25,0,0,0,1,20,0.25,0.343,0,0,0,0.588,0,2025-12-15
CUST_000144,46,M,Chicago,2024-07-31,502,Premium,19.99,Credit Card,0,3,16,6.0,13.2,23,2,0,3.8,4.4,10,0.2,0,0,0,1,23,0.0,0.241,0,0,1,0.519,0,2025-12-15
CUST_000145,46,M,San Jose,2025-10-05,71,Basic,9.99,Debit Card,3,9,34,20.1,35.5,19,2,1,3.0,3.9,8,0.49,0,0,0,1,8,0.3,0.477,0,0,0,0.485,0,2025-12-15
CUST_000146,44,F,Dallas,2025-08-21,116,Basic,9.99,Credit Card,0,5,7,5.6,6.5,7,2,3,2.4,2.2,2,0.35,0,0,0,1,21,0.0,0.187,1,0,0,0.624,0,2025-12-15
CUST_000147,27,F,New York,2025-02-16,302,Basic,9.99,Credit Card,2,9,15,12.1,58.2,22,1,0,3.6,4.1,13,0.58,0,0,0,1,21,0.2,0.643,0,0,0,0.346,0,2025-12-15
CUST_000148,26,F,Chicago,2025-09-15,91,Premium,19.99,Credit Card,1,14,40,35.4,26.7,21,7,0,4.7,4.7,15,0.45,0,0,0,1,10,0.067,0.474,0,0,0,0.339,0,2025-12-15
CUST_000149,19,F,Phoenix,2025-09-05,101,Basic,9.99,Credit Card,1,2,9,20.0,13.8,6,8,5,3.1,3.8,3,0.21,1,1,0,1,30,0.333,0.169,1,1,1,0.894,1,2025-12-15
CUST_000150,36,M,Chicago,2025-09-30,76,Standard,14.99,Credit Card,3,14,34,45.6,58.7,18,3,0,3.9,5.0,16,0.23,0,0,0,1,7,0.2,0.61,0,0,0,0.438,0,2025-12-15
CUST_000151,22,F,Houston,2025-09-28,78,Basic,9.99,Debit Card,2,10,40,44.9,39.8,29,3,0,3.9,3.6,11,0.34,0,0,0,1,25,0.182,0.523,0,0,0,0.562,0,2025-12-15
CUST_000152,20,F,Houston,2025-08-24,113,Standard,14.99,PayPal,2,8,45,5.0,16.7,19,0,1,1.3,5.0,15,0.38,0,0,0,1,19,0.222,0.332,0,0,0,0.7,1,2025-12-15
CUST_000153,29,F,New York,2024-07-08,525,Standard,14.99,Credit Card,0,1,2,11.9,4.6,6,15,2,3.3,2.1,3,0.18,1,0,0,0,6,0.0,0.098,0,1,1,0.779,1,2025-12-15
CUST_000154,29,F,Philadelphia,2024-08-08,494,Standard,14.99,Debit Card,1,4,13,30.1,7.5,14,2,0,4.4,3.9,11,0.17,0,0,0,1,18,0.2,0.175,0,0,1,0.499,0,2025-12-15
CUST_000155,28,M,San Antonio,2025-07-27,141,Standard,14.99,Credit Card,4,14,33,20.0,21.8,15,0,0,4.2,3.9,16,0.67,1,0,0,1,16,0.267,0.465,0,1,0,0.527,0,2025-12-15
CUST_000156,40,F,San Antonio,2025-08-28,109,Basic,9.99,Credit Card,1,9,30,10.3,37.8,18,0,0,5.0,3.8,17,0.53,0,0,0,1,3,0.1,0.495,0,0,0,0.406,0,2025-12-15
CUST_000157,35,M,Philadelphia,2025-02-21,297,Basic,9.99,Debit Card,0,7,10,5.0,52.2,24,1,1,3.0,3.8,8,0.53,0,1,0,1,30,0.0,0.585,0,0,0,0.434,0,2025-12-15
CUST_000158,31,M,San Antonio,2025-05-24,205,Premium,19.99,Debit Card,4,7,28,29.8,37.0,19,0,0,2.5,4.4,11,0.33,0,0,0,0,23,0.5,0.434,0,0,0,0.636,0,2025-12-15
CUST_000159,37,M,Chicago,2024-11-26,384,Standard,14.99,Credit Card,0,0,7,14.9,35.9,24,2,0,3.7,3.6,12,0.5,0,0,0,1,15,0.0,0.411,0,0,1,0.629,0,2025-12-15
CUST_000160,23,F,Phoenix,2025-04-23,236,Basic,9.99,Credit Card,3,7,16,31.7,13.5,20,4,2,3.7,3.9,13,0.57,0,0,0,1,26,0.375,0.345,0,0,0,0.57,0,2025-12-15
CUST_000161,36,M,San Antonio,2024-06-16,547,Premium,19.99,Credit Card,2,5,14,20.7,44.2,24,0,1,2.2,5.0,17,0.6,0,0,0,0,1,0.333,0.531,0,0,0,0.528,0,2025-12-15
CUST_000162,36,F,San Jose,2024-11-19,391,Standard,14.99,Credit Card,1,5,14,21.8,32.3,18,1,2,2.7,4.5,13,0.5,0,0,0,1,17,0.167,0.416,0,0,0,0.628,0,2025-12-15
CUST_000163,18,M,Phoenix,2025-01-02,347,Standard,14.99,Debit Card,3,7,17,34.2,42.7,20,0,0,2.0,4.5,15,0.51,0,0,0,1,29,0.375,0.508,0,0,0,0.625,0,2025-12-15
CUST_000164,46,F,San Jose,2025-09-17,89,Basic,9.99,PayPal,0,12,39,56.5,16.0,15,1,0,4.8,2.5,15,0.44,0,0,0,1,3,0.0,0.364,0,0,0,0.442,0,2025-12-15
CUST_000165,24,F,Los Angeles,2025-09-19,87,Standard,14.99,Debit Card,1,7,15,5.0,14.0,15,11,4,1.7,2.3,6,0.11,1,1,0,0,2,0.125,0.236,1,1,0,0.868,1,2025-12-15
CUST_000166,36,M,Philadelphia,2025-04-16,243,Basic,9.99,Debit Card,2,9,21,23.3,9.3,26,1,1,3.8,4.5,7,0.31,1,0,0,1,9,0.2,0.312,0,1,0,0.692,0,2025-12-15
CUST_000167,48,M,San Antonio,2025-11-15,30,Standard,14.99,Credit Card,0,12,37,8.7,38.2,31,2,2,2.7,5.0,16,0.3,0,0,0,1,18,0.0,0.533,0,0,0,0.586,0,2025-12-15
CUST_000168,46,F,Los Angeles,2025-10-06,70,Standard,14.99,Credit Card,2,10,49,5.0,4.7,22,0,0,3.2,3.6,18,0.44,0,0,0,1,12,0.182,0.304,0,0,0,0.621,0,2025-12-15
CUST_000169,35,M,San Jose,2024-08-18,484,Premium,19.99,Debit Card,0,1,3,13.1,21.1,4,28,3,1.5,3.4,2,0.19,2,0,0,0,16,0.0,0.191,1,1,1,0.955,1,2025-12-15
CUST_000170,30,F,San Diego,2025-08-30,107,Basic,9.99,Bank Transfer,1,11,29,21.0,19.9,20,1,1,5.0,3.1,11,0.54,1,0,0,1,18,0.083,0.417,0,1,0,0.704,1,2025-12-15
CUST_000171,46,F,Phoenix,2025-10-20,56,Basic,9.99,Credit Card,0,11,40,50.2,43.3,16,0,0,5.0,2.7,16,0.46,0,0,0,1,2,0.0,0.526,0,0,0,0.4,0,2025-12-15
CUST_000172,43,M,San Diego,2025-08-21,116,Premium,19.99,Credit Card,0,4,6,5.0,8.4,8,3,0,2.5,3.2,2,0.33,3,2,0,0,5,0.0,0.188,0,1,1,0.81,1,2025-12-15
CUST_000173,27,M,Chicago,2025-10-15,61,Standard,14.99,Debit Card,5,12,43,5.1,54.0,26,9,0,4.1,5.0,13,0.54,0,0,0,0,8,0.385,0.656,0,0,0,0.362,0,2025-12-15
CUST_000174,25,M,Los Angeles,2025-03-27,263,Premium,19.99,PayPal,1,5,21,31.0,12.5,24,1,1,3.3,5.0,5,0.32,0,0,0,1,13,0.167,0.285,0,0,0,0.498,0,2025-12-15
CUST_000175,18,M,San Antonio,2025-01-07,342,Basic,9.99,Debit Card,1,6,14,29.6,56.7,15,0,0,3.1,3.7,16,0.5,0,0,0,1,10,0.143,0.56,0,0,0,0.565,0,2025-12-15
CUST_000176,36,M,Phoenix,2025-03-16,274,Standard,14.99,Credit Card,0,6,17,77.4,9.0,18,1,1,3.4,5.0,11,0.58,0,0,0,1,16,0.0,0.302,0,0,0,0.474,0,2025-12-15
CUST_000177,34,M,Phoenix,2025-11-15,30,Basic,9.99,Credit Card,5,15,44,32.4,54.8,20,0,0,4.3,4.7,13,0.43,0,0,0,1,8,0.312,0.645,0,0,0,0.307,0,2025-12-15
CUST_000178,48,M,San Diego,2025-10-03,73,Premium,19.99,PayPal,2,12,40,8.5,41.5,20,0,0,3.2,4.6,9,0.52,0,0,0,1,6,0.154,0.553,0,0,0,0.429,0,2025-12-15
CUST_000179,39,M,Dallas,2025-11-02,43,Basic,9.99,Debit Card,5,13,39,23.2,49.4,11,1,0,4.0,5.0,13,0.35,0,0,0,1,7,0.357,0.54,0,0,0,0.543,0,2025-12-15
CUST_000180,51,Other,San Diego,2025-11-15,30,Premium,19.99,Credit Card,0,6,13,7.7,6.6,8,14,1,1.8,3.4,1,0.22,0,2,0,0,7,0.0,0.176,0,0,0,0.705,1,2025-12-15
CUST_000181,26,F,San Jose,2025-04-18,241,Standard,14.99,Debit Card,0,13,27,6.7,13.7,16,3,1,3.6,3.2,7,0.53,0,0,0,1,9,0.0,0.382,0,0,0,0.448,0,2025-12-15
CUST_000182,48,F,Los Angeles,2025-09-06,100,Premium,19.99,Debit Card,0,2,9,9.8,28.8,7,1,2,2.2,2.1,5,0.23,0,2,1,0,17,0.0,0.267,0,0,1,0.602,0,2025-12-15
CUST_000183,28,M,San Jose,2025-10-18,58,Basic,9.99,PayPal,6,6,43,26.2,34.4,11,0,1,3.4,2.6,11,0.61,0,0,0,1,29,0.857,0.432,0,0,0,0.569,0,2025-12-15
CUST_000184,44,M,San Antonio,2025-10-10,66,Basic,9.99,PayPal,3,17,36,8.0,15.0,22,0,0,4.0,3.0,16,0.13,0,0,0,1,10,0.167,0.374,0,0,0,0.324,0,2025-12-15
CUST_000185,18,F,Phoenix,2025-11-15,30,Basic,9.99,Credit Card,3,20,42,5.9,19.8,22,2,1,4.3,4.4,12,0.53,0,0,0,1,1,0.143,0.513,0,0,0,0.399,0,2025-12-15
CUST_000186,37,F,San Antonio,2025-02-03,315,Basic,9.99,Bank Transfer,2,4,15,33.9,21.3,14,2,0,3.9,4.2,15,0.35,0,0,0,1,7,0.4,0.294,0,0,1,0.527,0,2025-12-15
CUST_000187,18,M,Chicago,2025-11-15,30,Premium,19.99,Bank Transfer,5,11,43,65.1,36.6,20,0,1,3.9,4.1,13,0.3,0,0,0,1,14,0.417,0.47,0,0,0,0.534,0,2025-12-15
CUST_000188,31,M,Houston,2025-10-02,74,Standard,14.99,Credit Card,4,15,36,31.3,22.4,18,0,0,3.7,3.2,14,0.69,1,0,1,1,9,0.25,0.494,0,1,0,0.579,0,2025-12-15
CUST_000189,40,F,San Antonio,2025-11-15,30,Basic,9.99,Credit Card,2,18,42,21.4,13.0,11,0,0,4.8,4.0,6,0.24,0,0,0,1,17,0.105,0.35,0,0,0,0.406,0,2025-12-15
CUST_000190,28,F,Los Angeles,2025-09-03,103,Basic,9.99,Credit Card,1,12,23,40.0,14.3,18,3,0,3.2,5.0,16,0.57,0,0,0,1,3,0.077,0.392,0,0,0,0.485,0,2025-12-15
CUST_000191,22,M,Los Angeles,2025-09-28,78,Standard,14.99,Credit Card,0,5,10,8.4,10.0,5,17,2,3.0,2.7,1,0.28,2,1,0,1,19,0.0,0.186,0,1,0,0.774,1,2025-12-15
CUST_000192,45,F,New York,2025-05-01,228,Standard,14.99,Debit Card,2,10,21,31.3,48.1,15,0,0,3.4,4.3,15,0.19,0,0,0,1,2,0.182,0.487,0,0,0,0.485,0,2025-12-15
CUST_000193,33,F,New York,2025-05-03,226,Basic,9.99,Debit Card,2,7,19,47.0,19.8,16,0,0,4.2,4.1,16,0.46,0,1,0,1,18,0.25,0.345,0,0,0,0.46,0,2025-12-15
CUST_000194,29,Other,New York,2025-11-15,30,Basic,9.99,PayPal,2,14,48,13.9,27.4,29,0,1,4.6,4.6,7,0.48,0,0,0,1,19,0.133,0.516,0,0,0,0.38,0,2025-12-15
CUST_000195,35,F,Philadelphia,2025-11-15,30,Standard,14.99,Bank Transfer,2,12,41,29.0,25.4,25,0,0,4.7,3.7,9,0.65,0,1,0,1,16,0.154,0.502,0,0,0,0.403,0,2025-12-15
CUST_000196,66,M,Phoenix,2024-10-19,422,Standard,14.99,Bank Transfer,1,7,20,11.4,25.5,22,0,0,3.5,3.5,15,0.5,0,0,0,1,15,0.125,0.411,0,0,0,0.477,0,2025-12-15
CUST_000197,48,F,San Jose,2025-03-08,282,Premium,19.99,Credit Card,1,3,25,16.6,8.7,21,1,0,5.0,4.3,9,0.67,0,1,0,1,27,0.25,0.3,0,0,1,0.625,0,2025-12-15
CUST_000198,48,F,San Diego,2025-09-18,88,Basic,9.99,Credit Card,4,8,45,6.0,9.0,23,3,0,2.7,3.6,7,0.63,0,0,0,1,8,0.444,0.352,0,0,0,0.635,0,2025-12-15
CUST_000199,40,F,Phoenix,2025-11-13,32,Basic,9.99,PayPal,3,11,40,24.2,20.6,17,0,0,4.7,4.8,10,0.76,0,0,0,0,5,0.25,0.454,0,0,0,0.388,0,2025-12-15
CUST_000200,36,F,New York,2025-10-22,54,Premium,19.99,Credit Card,4,9,31,20.2,63.1,20,2,0,5.0,4.9,15,0.29,0,0,0,1,17,0.4,0.607,0,0,0,0.529,0,2025-12-15
CUST_000201,18,F,San Diego,2025-06-05,193,Basic,9.99,Debit Card,2,9,25,70.8,17.9,22,7,1,3.6,3.6,17,0.7,0,0,0,0,23,0.2,0.425,0,0,0,0.443,0,2025-12-15
CUST_000202,26,M,Philadelphia,2024-07-10,523,Basic,9.99,Bank Transfer,0,1,4,32.1,5.3,6,19,2,1.5,3.2,0,0.2,2,1,0,0,22,0.0,0.106,0,1,1,0.993,1,2025-12-15
CUST_000203,29,M,San Diego,2025-06-26,172,Premium,19.99,Credit Card,4,13,43,10.6,17.2,24,0,1,5.0,4.0,13,0.71,0,0,0,1,22,0.286,0.471,0,0,0,0.449,0,2025-12-15
CUST_000204,18,F,Los Angeles,2025-11-15,30,Standard,14.99,Debit Card,4,17,48,53.0,16.0,13,3,1,5.0,3.4,11,0.22,0,0,0,1,20,0.222,0.362,0,0,0,0.329,0,2025-12-15
CUST_000205,21,M,San Jose,2025-06-09,189,Basic,9.99,PayPal,2,7,35,21.7,12.1,25,5,0,2.9,3.7,12,0.29,0,0,0,1,26,0.25,0.301,0,0,0,0.579,0,2025-12-15
CUST_000206,18,M,San Diego,2024-07-12,521,Standard,14.99,Credit Card,0,1,7,8.7,5.2,6,6,2,1.6,2.9,1,0.19,1,1,1,0,15,0.0,0.103,0,1,1,0.85,1,2025-12-15
CUST_000207,34,M,Philadelphia,2025-09-27,79,Basic,9.99,Credit Card,0,6,10,31.2,5.7,13,6,0,2.8,1.3,5,0.3,2,0,0,1,22,0.0,0.206,0,1,0,0.887,1,2025-12-15
CUST_000208,44,F,New York,2024-08-14,488,Premium,19.99,Credit Card,1,6,10,32.5,36.5,18,2,0,3.7,3.5,20,0.37,0,0,0,1,10,0.143,0.425,0,0,0,0.498,0,2025-12-15
CUST_000209,48,M,New York,2025-05-30,199,Basic,9.99,Credit Card,0,3,4,5.0,28.0,3,6,1,3.7,1.7,1,0.21,1,1,1,0,11,0.0,0.252,0,1,1,0.853,1,2025-12-15
CUST_000210,39,F,San Jose,2025-11-08,37,Basic,9.99,Credit Card,6,14,49,22.9,34.7,24,0,2,2.5,4.0,8,0.65,0,0,0,1,13,0.4,0.574,0,0,0,0.538,0,2025-12-15
CUST_000211,23,M,Phoenix,2025-11-15,30,Standard,14.99,Debit Card,3,14,36,28.9,38.1,15,0,2,3.3,3.9,11,0.58,0,0,0,1,10,0.2,0.545,0,0,0,0.492,0,2025-12-15
CUST_000212,18,M,San Antonio,2025-11-11,34,Basic,9.99,Credit Card,6,15,44,11.7,40.2,21,0,0,2.9,4.3,12,0.25,0,0,0,1,7,0.375,0.525,0,0,0,0.463,0,2025-12-15
CUST_000213,18,M,Houston,2025-05-13,216,Standard,14.99,Credit Card,0,8,25,25.6,58.0,23,2,0,3.1,3.9,7,0.44,0,0,0,1,29,0.0,0.608,0,0,0,0.581,0,2025-12-15
CUST_000214,19,M,San Jose,2025-07-08,160,Basic,9.99,Credit Card,2,6,36,17.5,23.3,20,3,0,2.4,3.6,12,0.34,0,0,0,1,3,0.286,0.348,0,0,0,0.687,0,2025-12-15
CUST_000215,24,F,Phoenix,2025-08-28,109,Basic,9.99,Credit Card,4,8,29,25.0,40.1,15,0,0,3.8,3.8,6,0.26,0,0,0,1,14,0.444,0.433,0,0,0,0.599,0,2025-12-15
CUST_000216,33,F,San Jose,2025-10-21,55,Premium,19.99,Credit Card,5,6,46,64.3,22.3,23,8,0,4.1,4.3,14,0.16,0,0,0,1,25,0.714,0.318,0,0,0,0.675,0,2025-12-15
CUST_000217,22,F,Chicago,2024-10-14,427,Premium,19.99,Debit Card,0,4,16,40.2,14.3,20,0,0,4.1,4.3,13,0.66,0,0,1,1,2,0.0,0.338,0,0,1,0.562,0,2025-12-15
CUST_000218,39,M,Los Angeles,2025-11-02,43,Basic,9.99,Bank Transfer,5,19,62,25.4,47.5,10,1,2,5.0,3.2,23,0.29,0,0,0,1,23,0.25,0.573,0,0,0,0.359,0,2025-12-15
CUST_000219,32,F,Los Angeles,2025-10-16,60,Standard,14.99,Credit Card,0,13,40,39.9,33.0,25,1,1,4.8,3.9,21,0.71,0,0,0,1,5,0.0,0.57,0,0,0,0.34,0,2025-12-15
CUST_000220,35,M,Phoenix,2025-11-15,30,Premium,19.99,Credit Card,7,18,32,9.1,30.0,19,0,0,2.8,4.2,13,0.57,0,1,0,1,15,0.368,0.55,0,0,0,0.514,0,2025-12-15
CUST_000221,48,M,Houston,2025-10-19,57,Premium,19.99,Credit Card,2,18,40,26.6,63.6,16,0,0,3.8,5.0,9,0.54,0,0,1,1,3,0.105,0.734,0,0,0,0.414,0,2025-12-15
CUST_000222,20,F,Los Angeles,2024-09-10,461,Premium,19.99,Credit Card,1,4,11,24.2,13.5,19,0,0,4.1,2.8,13,0.68,0,0,0,1,2,0.2,0.333,0,0,1,0.443,0,2025-12-15
CUST_000223,40,F,Phoenix,2025-11-08,37,Standard,14.99,Credit Card,1,5,14,5.0,6.9,5,0,1,1.9,2.5,7,0.26,0,1,0,1,6,0.167,0.163,0,0,0,0.778,1,2025-12-15
CUST_000224,34,M,San Jose,2025-11-04,41,Standard,14.99,Credit Card,3,9,34,67.2,60.2,20,0,0,4.0,2.5,12,0.13,0,0,0,1,14,0.3,0.557,0,0,0,0.553,0,2025-12-15
CUST_000225,30,M,Dallas,2025-07-04,164,Basic,9.99,Credit Card,2,12,26,34.3,39.3,26,0,0,3.4,4.1,14,0.75,1,1,0,1,17,0.154,0.61,0,1,0,0.63,0,2025-12-15
CUST_000226,45,F,San Diego,2025-07-18,150,Standard,14.99,Debit Card,1,18,33,23.5,51.1,25,0,1,3.2,4.9,15,0.3,0,0,0,1,22,0.053,0.647,0,0,0,0.337,0,2025-12-15
CUST_000227,45,M,Dallas,2025-11-11,34,Premium,19.99,Debit Card,4,17,45,5.0,47.0,12,0,2,4.2,3.8,10,0.28,1,0,0,1,8,0.222,0.556,0,1,0,0.586,0,2025-12-15
CUST_000228,23,F,Dallas,2025-11-15,30,Basic,9.99,PayPal,1,13,37,26.8,33.8,23,1,2,3.6,4.9,13,0.38,0,0,0,1,13,0.071,0.501,0,0,0,0.45,0,2025-12-15
CUST_000229,32,Other,San Diego,2025-11-15,30,Standard,14.99,Credit Card,2,9,51,9.0,31.1,26,1,1,4.8,3.6,9,0.18,0,0,1,1,30,0.2,0.417,0,0,0,0.434,0,2025-12-15
CUST_000230,38,F,Dallas,2024-12-25,355,Premium,19.99,Bank Transfer,0,7,15,12.2,26.5,12,2,2,4.4,5.0,10,0.37,0,0,0,1,2,0.0,0.351,0,0,0,0.418,0,2025-12-15
CUST_000231,31,M,Houston,2025-06-07,191,Basic,9.99,Debit Card,3,11,24,51.3,67.7,20,1,1,4.0,4.5,10,0.55,0,1,0,1,30,0.25,0.706,0,0,0,0.434,0,2025-12-15
CUST_000232,42,F,San Diego,2024-06-11,552,Standard,14.99,Debit Card,0,4,12,33.0,24.0,9,1,0,4.6,3.7,16,0.54,1,0,0,1,8,0.0,0.328,0,1,1,0.828,1,2025-12-15
CUST_000233,38,M,Los Angeles,2025-11-13,32,Basic,9.99,Debit Card,3,15,35,15.5,21.9,12,0,0,2.2,4.0,13,0.23,0,1,0,0,26,0.188,0.375,0,0,0,0.441,0,2025-12-15
CUST_000234,56,M,Dallas,2025-08-26,111,Standard,14.99,Debit Card,3,4,33,30.6,12.5,20,0,1,3.0,3.1,6,0.49,0,0,0,1,15,0.6,0.293,0,0,1,0.622,0,2025-12-15
CUST_000235,18,F,Dallas,2025-04-15,244,Premium,19.99,Debit Card,3,5,17,58.2,8.7,19,0,2,3.6,4.4,11,0.79,1,0,0,1,30,0.5,0.336,0,1,0,0.838,1,2025-12-15
CUST_000236,33,M,Chicago,2025-11-02,43,Basic,9.99,Credit Card,6,21,36,51.5,34.1,24,3,0,5.0,4.2,15,0.66,0,1,0,1,16,0.273,0.643,0,0,0,0.341,0,2025-12-15
CUST_000237,24,M,Philadelphia,2025-05-22,207,Basic,9.99,Credit Card,1,6,25,17.4,9.9,16,2,1,4.8,3.7,11,0.15,0,1,0,1,13,0.143,0.213,0,0,0,0.618,0,2025-12-15
CUST_000238,42,F,San Antonio,2025-08-22,115,Basic,9.99,PayPal,1,2,4,7.3,23.1,7,6,1,2.6,4.2,4,0.19,1,0,0,0,17,0.333,0.225,0,1,1,0.995,1,2025-12-15
CUST_000239,18,F,Chicago,2025-09-05,101,Premium,19.99,Credit Card,6,11,27,12.0,1.8,16,2,0,3.5,4.3,16,0.54,0,2,0,1,5,0.5,0.293,0,0,0,0.447,0,2025-12-15
CUST_000240,39,M,Phoenix,2025-06-12,186,Standard,14.99,Credit Card,2,12,33,5.0,19.8,27,0,0,3.4,5.0,17,0.4,0,0,0,1,23,0.154,0.427,0,0,0,0.405,0,2025-12-15
CUST_000241,27,M,New York,2025-08-24,113,Premium,19.99,Credit Card,3,9,35,18.4,30.1,18,0,1,4.5,3.6,8,0.39,0,0,0,1,9,0.3,0.421,0,0,0,0.466,0,2025-12-15
CUST_000242,26,M,Chicago,2025-02-10,308,Premium,19.99,PayPal,1,7,15,57.7,20.5,22,1,2,3.5,3.8,12,0.67,0,0,0,0,3,0.125,0.415,0,0,0,0.483,0,2025-12-15
CUST_000243,18,M,San Diego,2024-08-22,480,Standard,14.99,PayPal,1,2,12,49.7,37.2,14,0,1,4.5,4.7,14,0.54,0,0,0,1,27,0.333,0.407,0,0,1,0.563,0,2025-12-15
CUST_000244,29,F,Chicago,2025-07-09,159,Standard,14.99,Credit Card,3,6,23,12.8,54.2,25,2,1,4.5,4.4,9,0.64,0,0,1,1,21,0.429,0.613,0,0,0,0.397,0,2025-12-15
CUST_000245,48,F,San Diego,2025-10-12,64,Standard,14.99,Credit Card,2,2,7,5.5,22.9,9,4,1,1.7,2.7,0,0.21,0,2,0,0,9,0.667,0.235,0,0,1,0.682,0,2025-12-15
CUST_000246,34,F,Dallas,2025-03-20,270,Standard,14.99,Bank Transfer,1,9,19,5.0,18.6,17,1,0,4.0,4.1,16,0.47,0,0,0,1,5,0.1,0.364,0,0,0,0.499,0,2025-12-15
